bathrooms,bedrooms,latitude,longitude,price,num_photos,num_features,num_description_words,interest_level
1.0,2,40.8028,-73.9647,3200,7,7,60,0
1.0,3,40.8287,-73.9485,3600,2,2,71,0
1.0,1,40.6633,-73.9826,1995,0,1,44,0
1.0,2,40.7918,-73.9726,4100,5,5,61,0
1.0,1,40.7056,-74.0162,3775,7,6,57,0
1.0,1,40.7315,-73.9757,3147,0,5,1,0
1.0,1,40.7397,-73.9817,2995,0,3,2,0
1.0,2,40.7959,-73.9742,3302,7,8,129,1
1.0,2,40.7544,-73.9721,3300,4,11,118,0
1.0,4,40.7426,-73.9781,6850,6,6,72,1
1.0,1,40.7191,-74.0109,3495,6,9,171,0
1.0,2,40.7911,-73.9737,3350,14,12,166,1
1.0,2,40.8226,-73.9527,2700,0,1,10,0
1.0,2,40.8485,-73.9299,2100,6,8,127,0
1.0,3,40.7365,-74.0049,5400,6,0,92,0
1.0,0,40.7047,-74.0076,3778,11,6,145,0
1.0,3,40.7339,-73.9814,6595,6,8,118,0
1.0,1,40.7121,-74.0086,3060,4,12,28,2
1.0,1,40.7756,-73.9829,2675,5,3,73,0
1.0,3,40.7628,-73.985,4995,7,4,43,0
1.0,1,40.7067,-74.0071,2650,5,11,154,0
1.0,1,40.6516,-73.9631,1699,8,3,156,1
1.0,1,40.7682,-73.9545,2150,4,2,41,0
1.0,1,40.754,-73.9678,3400,7,11,197,1
1.0,2,40.7302,-73.9826,3445,3,3,74,0
1.0,0,40.7469,-73.9802,2795,5,4,9,0
1.0,2,40.7665,-73.985,3300,5,8,126,0
1.0,2,40.7739,-73.9477,2895,5,2,60,0
1.0,2,40.7695,-73.9603,3229,5,9,132,0
2.0,2,40.8014,-73.9427,2400,6,0,23,0
1.0,2,40.7494,-73.9875,3500,5,9,141,1
1.0,1,40.8433,-73.8327,1400,11,0,43,0
1.0,0,40.7441,-73.9964,2525,3,1,71,0
1.0,0,40.7716,-73.9506,2625,3,6,84,1
2.0,3,40.7637,-73.9846,5300,3,8,99,0
1.0,0,40.7391,-73.9936,2990,6,11,100,0
2.0,2,40.7316,-73.9871,4750,0,2,1,0
1.0,1,40.7372,-73.9981,3700,3,3,42,0
1.0,0,40.7612,-73.9978,2600,5,12,154,0
1.0,2,40.708,-73.9643,3295,6,3,67,0
1.0,3,40.8029,-73.9663,3554,5,3,114,0
1.0,2,40.7562,-73.9968,3190,3,16,68,0
1.0,1,40.707300000000004,-74.0175,3080,7,13,172,1
2.0,3,40.7232,-74.0011,14500,16,1,91,0
1.0,1,40.7388,-73.9988,2700,5,2,57,1
2.0,2,40.6862,-73.9996,3600,7,1,9,0
1.0,1,40.8861,-73.9081,1900,7,2,99,1
2.0,4,40.7805,-73.9134,4100,15,19,121,0
1.0,2,40.8449,-73.9391,1900,11,15,99,1
1.0,3,40.678,-73.9694,2550,7,1,135,2
1.0,2,40.6753,-73.9405,1900,8,1,121,0
1.0,2,40.7609,-73.986,3850,6,9,94,0
2.0,2,40.776,-73.9839,8135,38,3,182,0
1.0,1,40.8696,-73.9174,1750,7,2,20,1
1.0,0,40.7575,-73.9625,2632,3,1,122,0
1.0,0,40.7441,-73.9964,2425,9,4,70,0
1.0,2,40.8002,-73.9656,3600,2,4,54,0
1.0,0,40.7406,-73.9822,2755,0,1,39,0
1.0,2,40.7586,-73.9838,3495,5,6,227,0
1.0,1,40.769800000000004,-73.9512,3095,7,8,102,1
1.0,1,40.7284,-73.9818,3250,4,2,27,1
1.0,1,40.7074,-74.0111,3475,3,5,92,0
1.0,1,40.7053,-74.0098,2425,4,7,110,1
1.0,3,40.7687,-73.9883,4300,6,6,140,0
1.0,2,40.6866,-73.9597,2200,7,3,73,2
1.0,3,40.7081,-74.0065,3678,6,8,89,1
1.0,2,40.7182,-73.9818,3295,5,2,104,0
1.0,0,40.7471,-73.9808,2450,12,4,132,0
2.0,4,40.7593,-73.9962,5900,7,13,173,0
1.0,1,40.77,-73.9526,2150,4,5,86,0
1.0,2,40.8217,-73.9486,2500,1,3,29,0
1.0,0,40.7548,-73.9949,2850,8,0,24,0
1.0,2,40.7492,-73.9789,3700,7,10,167,0
2.0,2,40.7168,-74.0138,6695,7,8,71,0
2.0,3,40.7413,-73.9781,4900,4,12,79,0
1.0,3,40.7775,-73.9536,3778,8,2,52,0
1.0,0,40.8217,-73.9455,1650,4,5,94,2
2.0,5,40.7327,-73.9791,8112,23,2,9,0
1.0,2,40.7976,-73.9724,3000,5,4,85,2
1.0,1,40.7268,-74.0002,3325,2,3,34,0
1.0,2,40.7544,-73.9721,3100,5,10,90,2
1.0,1,40.7477,-73.9744,2425,0,1,1,0
1.0,0,40.7604,-73.9617,2750,4,1,9,0
1.0,1,40.7171,-74.0047,5935,4,11,45,0
1.0,0,40.7488,-73.8906,1500,5,3,39,0
2.0,3,40.7054,-74.0095,4362,6,6,109,2
1.0,2,40.7095,-74.0089,3325,7,8,105,0
1.0,0,40.7203,-73.9549,2500,12,15,376,1
1.0,0,40.7563,-73.9686,2275,2,4,78,0
2.0,4,40.78,-73.9475,5500,4,11,96,0
1.0,2,40.7471,-73.9846,3775,0,5,29,0
1.0,3,40.7378,-73.9877,5595,6,3,80,0
2.0,2,40.6881,-73.9794,5460,1,5,9,0
1.0,1,40.7779,-73.9525,3995,6,7,94,0
1.0,2,40.7423,-73.9996,4150,7,1,86,0
1.0,3,40.7275,-74.0034,4000,2,1,110,1
1.0,0,40.7064,-74.01,4290,15,1,9,0
2.0,3,40.8246,-73.9372,2700,8,12,232,0
1.0,3,40.7185,-73.9827,3900,9,4,120,1
1.0,0,40.7688,-73.9608,2895,5,8,80,0
1.0,0,40.768299999999996,-73.9537,1850,4,5,39,0
1.0,2,40.7224,-73.9925,3000,5,2,86,2
1.0,0,40.7675,-73.9901,2700,6,11,110,0
1.0,0,40.7538,-73.974,2295,5,5,73,1
2.0,2,40.732,-74.0032,8500,4,5,4,1
1.0,0,40.789,-73.9688,2300,3,1,76,0
1.0,1,40.8157,-73.9592,2250,0,3,91,0
2.0,2,40.7521,-73.9743,6725,4,3,88,0
1.0,0,40.7568,-73.9982,2895,9,2,65,0
2.0,2,40.7826,-73.9572,7000,6,8,137,0
1.0,3,40.7996,-73.9622,4000,7,0,40,0
0.0,2,40.6468,-73.9546,1800,0,0,9,0
2.0,3,40.7487,-73.9755,5400,6,13,93,1
1.0,0,40.7489,-73.9765,2350,1,9,94,1
2.0,2,40.795,-73.9659,6025,12,5,249,0
2.0,4,40.7198,-73.9849,7900,4,4,169,0
2.0,3,40.7296,-73.9813,5500,8,7,104,0
1.0,3,40.8327,-73.943,2800,4,5,73,1
1.0,1,40.771,-73.9505,2595,0,4,1,0
1.0,1,40.7818,-73.9528,2500,4,4,120,0
2.0,2,40.7606,-73.966,7000,11,13,112,0
2.0,2,40.7341,-73.9896,5700,6,8,132,1
1.0,3,40.6669,-73.9354,2495,2,0,155,0
2.0,3,40.7548,-73.9944,5000,6,14,131,0
1.0,1,40.7635,-73.9848,3160,7,1,118,0
1.0,2,40.7268,-74.0018,4050,2,1,147,0
1.0,0,40.7928,-73.9737,3250,13,3,79,0
2.0,2,40.7615,-73.9662,8000,5,5,220,0
1.0,1,40.7479,-73.95,2743,7,4,235,0
1.0,2,40.7376,-73.9738,2850,6,10,145,2
1.0,3,40.8526,-73.9297,2700,8,12,173,0
1.0,0,40.7786,-73.976,2690,1,3,23,0
1.0,2,40.6605,-73.9401,1725,8,0,62,1
1.0,0,40.7413,-73.9809,2475,1,5,7,0
1.0,0,40.7023,-73.9895,2650,4,5,91,0
1.0,2,40.7617,-73.9626,2675,5,2,11,1
1.0,0,40.8198,-73.9578,1850,5,9,119,0
1.0,1,40.8307,-73.9144,1325,0,1,1,1
2.0,3,40.7488,-73.9868,4600,7,10,123,1
2.0,3,40.6897,-73.9799,6220,5,16,246,0
1.0,1,40.7639,-73.8226,1795,8,6,92,1
1.0,0,40.7204,-73.9887,2100,0,1,34,0
1.0,2,40.7231,-74.0044,3595,6,5,141,2
2.0,2,40.7287,-73.9808,3799,0,3,120,0
1.0,1,40.7288,-74.0031,2800,5,1,45,0
1.0,1,40.7457,-73.9563,2750,9,7,102,0
1.0,1,40.7752,-73.9622,5750,4,7,36,0
1.0,1,40.7752,-73.951,2525,6,6,112,1
1.0,0,40.7773,-73.9476,1675,3,2,135,1
2.0,3,40.7471,-73.9416,4700,5,13,123,1
1.0,2,40.6759,-73.9226,1850,10,3,41,1
1.0,3,40.7902,-73.9678,6000,5,13,175,0
1.0,0,40.7802,-73.9478,1950,3,2,77,0
1.0,3,40.7407,-73.9822,5500,7,7,84,0
1.0,3,40.6943,-73.9728,3395,7,2,9,0
1.0,0,40.7794,-73.9498,1900,4,0,32,0
1.0,1,40.7329,-74.0046,4495,0,2,1,0
1.0,1,40.7487,-73.9753,3399,5,13,50,0
1.0,1,40.7745,-73.9464,2450,4,2,53,1
2.0,2,40.7606,-73.9963,4550,8,5,135,0
1.0,0,40.7368,-73.9821,2350,3,7,46,0
1.0,1,40.7309,-74.004,3000,3,0,22,0
2.0,3,40.7339,-73.9815,5300,5,7,172,0
1.0,3,40.7274,-73.9882,5575,3,0,27,0
1.0,2,40.7318,-73.9864,3450,3,0,36,0
1.0,2,40.6668,-73.9615,3300,0,5,39,0
1.0,0,40.7709,-73.9917,2900,7,3,103,0
1.0,2,40.7465,-73.9803,3300,5,7,82,0
1.0,1,40.7706,-73.9536,1895,5,9,110,2
2.0,2,40.767,-73.9547,9950,4,6,111,0
2.0,2,40.7348,-73.9973,7500,6,6,163,0
1.0,1,40.7796,-73.9528,3000,6,9,84,2
1.0,0,40.6925,-73.9951,2125,4,4,111,0
1.0,0,40.7473,-73.9775,2000,5,4,31,0
1.0,2,40.753,-73.9959,3100,5,12,111,0
2.0,3,40.7304,-74.005,5295,3,5,48,1
1.0,0,40.7466,-73.9779,2350,3,7,89,1
1.0,2,40.6902,-73.9339,2195,7,10,158,2
2.0,2,40.7735,-73.9894,4500,5,4,96,1
1.0,0,40.7834,-73.9511,1950,3,1,65,0
1.0,2,40.7629,-73.9856,3395,3,5,49,0
1.0,1,40.7516,-74.0032,3565,5,9,75,1
1.0,0,40.7953,-73.9667,2450,4,5,69,0
1.0,0,40.7197,-73.996,2000,4,3,59,0
1.0,1,40.7426,-73.979,3095,6,1,58,0
1.0,1,40.7799,-73.952,2200,5,3,43,0
1.0,3,40.7319,-73.9817,5109,3,3,48,0
1.0,0,40.7307,-73.9827,1850,4,4,100,1
1.0,3,40.708,-74.0149,4200,5,12,66,1
1.0,0,40.7716,-73.9506,2750,5,1,98,0
1.0,1,40.7674,-73.9151,2150,5,1,67,0
1.0,0,40.7675,-73.9607,2400,6,6,145,1
1.0,1,40.6886,-73.9848,3100,12,2,9,0
1.0,1,40.7782,-73.9482,2600,3,5,46,0
1.0,3,40.7264,-73.943,3250,7,3,127,0
1.5,1,40.7158,-73.8543,2100,1,0,45,0
1.0,1,40.7168,-73.952,3550,12,3,76,0
1.0,0,40.7803,-73.9496,1800,5,1,82,0
1.0,1,40.707300000000004,-74.0105,3100,4,7,123,0
1.0,1,40.6866,-73.9554,2300,10,2,61,0
1.0,1,40.8253,-73.8541,1450,1,3,32,0
1.0,2,40.7441,-74.0002,2720,4,0,62,1
1.0,0,40.774,-73.9501,2000,4,4,75,1
1.0,1,40.8404,-73.9376,1600,4,1,42,0
1.0,2,40.8234,-73.9457,1900,7,14,84,1
1.0,0,40.7674,-73.9837,2775,7,2,97,0
1.0,3,40.7804,-73.9484,3895,0,3,26,0
1.0,3,40.7088,-74.0059,3100,6,6,108,1
1.0,3,40.7643,-73.9905,4495,7,5,58,0
1.0,0,40.7297,-73.9999,2195,7,2,26,0
1.0,2,40.7923,-73.9724,4000,7,4,101,0
1.0,1,40.7681,-73.9858,3995,0,3,1,0
1.0,3,40.7258,-73.9787,3600,6,4,103,2
2.0,2,40.7725,-73.9819,11095,2,4,94,0
1.0,0,40.7575,-73.9625,2550,5,4,77,0
4.0,4,40.8233,-73.9528,4295,9,1,59,0
1.0,2,40.7611,-73.9942,3600,6,7,71,0
1.0,1,40.7466,-73.9788,2250,3,4,5,2
1.0,0,40.7708,-73.9516,2150,3,1,44,0
1.0,0,40.7446,-73.974,2195,3,8,62,1
1.0,0,40.7334,-74.0047,3395,7,6,86,0
2.0,4,40.7593,-73.9962,5400,8,13,127,1
1.0,0,40.719,-73.9965,1800,4,0,76,1
1.0,0,40.7482,-73.9808,3150,5,4,144,0
1.0,3,40.7488,-73.9868,4000,6,7,200,2
2.0,3,40.7606,-73.9963,4700,7,10,112,1
1.0,1,40.7288,-74.0031,2800,5,0,9,0
1.0,1,40.678,-73.9909,3332,13,11,316,0
1.0,1,40.7486,-73.9805,3295,4,6,53,0
1.0,4,40.7434,-73.9933,5800,6,7,240,2
1.0,3,40.7595,-73.9712,4400,8,10,100,1
1.0,1,40.7676,-73.9549,2395,6,2,22,0
1.0,1,40.753,-73.9958,3300,0,5,4,0
1.0,3,40.7391,-74.0016,6295,4,2,80,1
1.0,2,40.7492,-73.9789,3100,6,10,144,1
1.0,0,40.6887,-73.9851,2325,7,12,110,0
1.0,2,40.7764,-73.9548,2800,5,3,88,2
2.0,3,40.8247,-73.9488,2859,1,3,163,1
1.0,1,40.7691,-73.9857,4300,0,8,1,0
1.0,4,40.6905,-73.9167,3100,4,2,30,0
1.0,0,40.8404,-73.9376,1400,4,9,184,1
1.0,4,40.7513,-73.9721,5800,5,4,147,0
1.0,1,40.8462,-73.94,2350,12,1,9,0
1.0,0,40.773,-73.9506,1895,0,1,10,0
1.0,2,40.7593,-73.9959,3350,7,7,96,0
1.0,1,40.7494,-73.9875,2975,6,5,50,0
1.0,1,40.78,-73.949,2350,6,3,34,0
2.0,3,40.7617,-73.9618,3395,0,4,63,1
2.0,2,40.7838,-73.9535,7350,8,7,89,0
1.0,0,40.7611,-73.9989,2995,8,11,143,0
1.0,2,40.7719,-73.9544,3100,5,2,79,1
1.0,2,40.7631,-73.9581,2850,5,2,32,0
1.0,2,40.7645,-73.9889,3350,12,3,9,0
1.0,0,40.7712,-73.9556,1775,4,2,31,0
0.0,3,40.8198,-73.9578,3250,0,2,9,0
1.0,0,40.7672,-73.9679,2300,4,3,24,1
1.0,1,40.7109,-74.0165,2395,4,9,144,1
1.0,1,40.7643,-73.9918,2995,4,6,90,0
1.0,2,40.7321,-73.9906,3400,7,9,49,0
1.0,0,40.7803,-73.9496,1825,4,2,40,0
1.0,2,40.7376,-73.9828,3500,8,13,76,1
1.0,0,40.7301,-73.9865,2950,5,5,71,0
1.0,0,40.7326,-73.9965,2650,4,3,50,0
1.0,2,40.7439,-73.9743,3300,5,8,12,1
1.0,2,40.7739,-73.9477,2895,4,3,53,1
2.0,2,40.7141,-74.0096,9950,6,6,82,0
3.0,3,40.7793,-73.9492,6500,13,9,93,0
0.0,3,40.6945,-73.9092,2400,0,0,9,0
1.0,1,40.7539,-73.9677,3200,4,8,84,1
1.0,1,40.747,-73.985,3000,6,3,198,0
1.0,0,40.803,-73.9664,2850,5,1,97,0
2.0,2,40.7604,-73.9686,4600,5,12,41,0
1.0,1,40.7301,-74.0042,3550,4,1,34,0
1.0,1,40.7382,-73.9965,5073,7,6,46,0
1.0,1,40.7943,-73.9675,2900,4,8,120,1
1.0,1,40.7638,-73.9667,2395,5,3,32,0
2.0,4,40.7243,-73.9784,5995,6,4,56,0
1.0,1,40.7233,-73.9946,3595,11,3,80,0
1.0,2,40.6774,-73.9644,2200,5,1,23,1
1.0,0,40.7568,-73.9982,2700,6,12,170,0
1.0,0,40.6869,-73.9182,2200,8,5,40,0
1.0,1,40.7316,-73.9839,2300,2,0,163,0
1.0,1,40.7796,-73.9774,2595,3,3,108,0
1.0,2,40.6232,-74.0012,1550,6,1,42,2
1.0,2,40.7085,-74.0151,2600,4,13,246,1
1.0,1,40.716,-74.0036,3750,0,6,36,0
1.0,1,40.8011,-73.9652,1965,4,3,25,2
1.0,1,40.7306,-73.989,3750,6,6,114,1
1.0,3,40.8561,-73.9282,1856,6,1,54,1
1.0,0,40.7391,-73.9963,1999,2,4,42,0
1.0,0,40.7917,-73.9403,1550,0,3,14,0
1.0,1,40.7284,-73.9831,2150,0,2,10,0
1.0,1,40.844,-73.9397,1700,4,2,45,0
0.0,1,40.7316,-73.9839,2350,0,1,4,0
1.0,0,40.7067,-74.0101,3495,3,4,72,0
1.0,1,40.7688,-73.9548,2500,5,2,36,1
1.0,2,40.7457,-73.9785,3400,5,7,174,1
1.0,0,40.7706,-73.9489,1855,8,10,75,0
1.0,1,40.7476,-73.9732,4025,6,9,149,0
1.0,2,40.7635,-73.9852,3850,4,3,74,0
1.0,1,40.6724,-73.9527,2600,8,12,224,0
1.0,2,40.7074,-74.0122,3575,19,11,108,0
2.0,2,40.7677,-73.9916,5837,5,15,174,0
1.0,2,40.7745,-73.9897,7450,6,7,73,0
1.0,2,40.6231,-74.0296,2200,10,2,111,1
1.0,3,40.7743,-73.9874,3600,5,2,45,0
1.5,5,40.6822,-73.9578,5000,6,6,87,0
1.0,1,40.7354,-74.0054,3695,5,5,95,0
2.0,3,40.7889,-73.9755,15500,7,6,62,0
1.0,1,40.7358,-73.9857,3495,0,3,2,0
1.0,3,40.7681,-73.9594,3600,5,4,147,2
2.0,2,40.7621,-73.9956,4395,4,8,123,0
1.0,2,40.8431,-73.9358,1950,6,8,147,0
1.0,2,40.6835,-73.9783,3100,5,1,84,0
1.0,1,40.7736,-73.9514,3100,1,6,218,0
1.0,2,40.7148,-73.9987,2400,7,0,15,1
1.0,1,40.7651,-73.9874,2250,4,1,79,0
1.0,1,40.7419,-73.9949,4470,2,5,96,0
1.0,0,40.8217,-73.9455,1650,4,4,19,2
1.0,2,40.7989,-73.9604,2300,17,0,125,1
1.0,1,40.7739,-73.9893,2950,5,11,97,0
1.0,1,40.7769,-73.9531,3300,3,2,72,0
1.0,2,40.7228,-73.9945,4300,5,4,178,1
1.0,2,40.6954,-73.9317,2550,5,4,117,0
1.0,1,40.7528,-74.0032,3290,5,10,59,0
1.0,1,40.7772,-73.9488,1995,3,1,67,2
1.0,0,40.706,-74.0088,2400,1,11,89,0
1.0,3,40.7139,-74.0084,4700,5,7,146,0
1.5,0,40.7495,-74.0029,5250,8,7,69,0
2.0,3,40.753,-73.9958,4800,6,10,153,0
2.0,5,40.8047,-73.9568,6500,5,5,70,0
1.0,0,40.769,-73.9436,2150,6,10,127,1
1.0,1,40.7643,-73.9905,2795,5,3,78,1
2.0,2,40.7434,-73.9902,7500,10,14,107,0
1.0,0,40.7461,-73.9757,2825,5,3,25,0
1.0,1,40.7693,-73.9546,2195,4,2,81,1
1.0,2,40.7423,-73.996,4100,8,5,153,2
2.0,2,40.6927,-73.986,3835,10,5,90,0
2.0,2,40.6339,-73.9717,2850,13,4,76,0
1.0,1,40.7247,-73.9935,3895,5,7,360,0
1.0,1,40.7399,-73.9805,2550,4,4,97,0
1.0,2,40.7457,-73.9785,4000,6,7,87,0
1.0,0,40.7756,-73.981,1825,4,2,53,1
1.0,2,40.7307,-73.9776,4247,0,5,1,0
2.0,2,40.7852,-73.949,6260,5,7,43,0
1.0,1,40.7878,-73.9799,2895,12,3,76,0
1.0,1,40.781,-73.9595,4950,4,5,65,0
1.0,0,40.6824,-73.9586,2660,8,4,105,0
1.0,2,40.7237,-73.9888,4000,5,2,76,0
1.0,0,40.7619,-73.9638,2940,6,5,135,0
1.0,1,40.8328,-73.9445,1850,0,1,23,0
1.0,0,40.7647,-73.9787,4250,20,7,303,0
1.0,3,40.7047,-74.0076,4960,8,11,88,0
1.0,1,40.7619,-73.9854,4100,7,4,109,0
1.0,0,40.7701,-73.9859,4450,6,5,99,0
1.0,2,40.7735,-73.9509,3500,5,2,103,0
1.0,2,40.8253,-73.9434,3050,5,1,43,0
2.0,2,40.7243,-74.0103,9350,0,3,2,0
1.0,0,40.7567,-73.9692,3000,4,7,129,1
1.0,0,40.7586,-73.9838,2000,5,5,78,2
1.0,1,40.7012,-73.9104,1675,0,3,4,1
1.0,2,40.7993,-73.9407,1900,5,1,91,2
1.0,2,40.7252,-73.9764,3295,5,4,71,1
2.0,2,40.7562,-73.9964,5460,15,3,9,0
1.0,2,40.7022,-73.914,2500,3,2,90,0
1.0,2,40.7695,-73.9603,3400,6,10,134,1
1.0,0,40.7123,-74.0089,3090,4,7,77,0
1.0,1,40.7687,-73.9867,2500,5,2,110,0
1.0,2,40.8198,-73.9578,2895,5,7,56,1
1.0,1,40.7829,-73.977,4400,7,5,62,0
1.0,2,40.7074,-74.0069,2695,4,10,152,2
1.0,3,40.8309,-73.9486,3575,5,4,92,0
1.0,1,40.707300000000004,-74.0046,2895,5,12,120,0
1.0,2,40.753,-73.9959,3395,1,12,200,0
1.0,1,40.6754,-73.9494,2100,6,0,69,0
3.0,4,40.7797,-73.9827,11000,12,11,70,0
1.0,1,40.7802,-73.9444,3000,4,8,113,0
1.0,2,40.7612,-73.9978,5950,9,4,54,0
1.0,0,40.8175,-73.9408,1450,3,4,129,0
1.0,0,40.7902,-73.9677,2850,0,4,1,0
2.0,3,40.753,-73.9958,4975,7,14,277,0
1.0,1,40.7283,-73.9857,2750,3,0,26,0
1.0,3,40.8438,-73.9401,2995,8,2,79,0
1.0,2,40.7426,-73.9808,3695,5,9,156,0
1.0,1,40.7937,-73.9761,2700,5,7,147,1
1.0,2,40.7367,-73.8623,2315,8,6,15,0
1.0,2,40.7045,-74.0089,2995,6,5,51,1
1.0,1,40.7756,-73.9846,3900,7,5,177,0
2.0,4,40.8012,-73.9668,4195,6,0,89,1
1.0,0,40.7301,-73.9927,2700,8,7,200,0
1.0,1,40.7656,-73.9619,3050,0,4,1,0
2.0,2,40.7619,-73.9854,5759,8,4,80,0
1.0,1,40.8014,-73.9663,3350,6,8,114,0
2.0,3,40.7802,-73.9478,4200,6,2,125,0
1.0,1,40.8051,-73.9628,3800,7,4,55,0
1.0,2,40.705799999999996,-74.0086,4499,5,8,168,0
1.0,1,40.7207,-73.9801,3415,6,4,62,0
1.0,1,40.739,-73.9889,3250,4,1,31,0
2.0,3,40.7449,-73.9777,4800,5,4,78,0
1.0,2,40.7695,-73.9603,4000,9,7,93,0
1.0,2,40.6827,-74.0004,4295,0,0,9,0
1.0,2,40.7084,-74.0151,2995,9,14,217,2
1.0,1,40.7747,-73.9495,2225,7,3,92,1
1.0,1,40.7222,-73.9824,3200,4,6,102,0
1.0,2,40.6884,-73.9157,3000,8,8,43,0
1.0,2,40.7446,-73.974,3395,0,2,9,0
1.0,1,40.6645,-73.9807,2500,0,0,9,0
1.0,2,40.707300000000004,-74.0046,2985,4,8,76,0
1.0,3,40.8503,-73.9399,3300,0,1,68,0
1.0,1,40.7601,-73.99,2595,4,4,38,0
1.0,0,40.7066,-74.0099,2900,6,0,91,1
1.0,1,40.7601,-73.9901,2595,5,8,263,0
1.0,1,40.7298,-73.9816,2950,5,4,67,0
1.0,1,40.7074,-74.0069,4150,5,11,201,0
1.0,1,40.7601,-73.99,2595,2,2,75,0
1.0,0,40.8135,-73.9399,1850,1,3,70,0
1.5,3,40.7864,-73.9421,3295,19,6,49,0
1.0,0,40.7568,-73.9982,2630,8,17,97,0
1.5,1,40.6639,-73.98,2600,4,2,18,0
2.0,2,40.7121,-74.0086,8000,6,8,163,0
1.0,3,40.7081,-74.0065,3900,6,17,250,1
1.0,1,40.7776,-73.9816,3525,6,7,101,0
1.0,2,40.7786,-73.9485,3195,4,3,97,0
1.0,2,40.6968,-73.9829,2850,10,10,155,1
1.0,4,40.7434,-73.9933,5900,5,6,71,2
2.0,2,40.7606,-73.9963,4200,8,8,98,1
1.0,0,40.761,-74.0002,2690,6,8,224,0
1.0,1,40.7479,-73.95,2721,7,4,245,0
1.0,0,40.7488,-73.977,3100,5,3,76,0
1.0,0,40.7895,-73.949,1625,5,3,28,2
1.0,2,40.7067,-74.0071,3075,5,6,154,0
1.0,1,40.7085,-73.951,2600,5,1,41,0
1.0,2,40.7568,-73.9982,3453,8,12,124,0
2.0,2,40.7637,-73.9937,2995,0,1,27,0
1.0,2,40.7039,-73.9298,3200,10,2,51,0
1.0,0,40.7791,-73.9803,2425,3,3,98,0
1.0,2,40.7599,-73.9908,2995,4,2,28,1
1.0,2,40.7064,-73.9193,2000,3,1,103,1
1.0,2,40.8254,-73.9525,1900,10,14,98,0
2.0,4,40.7348,-73.9865,4950,7,11,201,2
1.0,1,40.7612,-73.9624,2599,7,0,35,0
2.0,3,40.7177,-73.9979,4995,6,4,88,1
1.0,1,40.7486,-73.9814,4000,3,3,115,0
1.0,1,40.7399,-73.9864,3775,5,2,42,1
1.0,2,40.6368,-73.9722,2600,6,6,56,0
1.0,3,40.6677,-73.9891,3550,4,4,48,0
1.0,1,40.7694,-73.9509,3495,8,4,60,0
1.0,1,40.6533,-73.9631,2200,7,3,9,0
1.0,1,40.7373,-73.9961,4895,5,5,159,1
1.0,0,40.7786,-73.9478,2608,1,4,88,0
1.0,0,40.7606,-73.9994,2590,5,15,183,1
1.0,1,40.773,-73.9558,2350,4,4,87,0
1.0,2,40.7785,-73.9556,3000,1,3,116,0
2.0,3,40.7111,-74.0055,11500,7,13,174,0
1.0,2,40.7653,-73.967,3395,6,5,84,0
1.0,2,40.68,-73.9086,2150,4,3,105,0
1.0,2,40.8815,-73.9164,1950,7,3,132,2
1.0,0,40.7306,-73.989,2979,5,3,326,1
1.0,1,40.7111,-74.0055,3790,17,0,83,0
3.5,3,40.7547,-73.969,15000,5,4,128,0
1.0,3,40.8014,-73.9663,4600,7,7,129,0
1.0,3,40.7322,-74.0019,8000,3,6,90,0
1.0,0,40.769800000000004,-73.9512,2950,4,8,24,1
3.0,3,40.7594,-73.9593,10000,5,10,72,0
1.0,0,40.7436,-73.9727,2889,34,0,149,0
1.0,2,40.7601,-73.99,3300,4,5,139,0
1.0,1,40.8243,-73.9438,1895,8,1,9,0
1.0,1,40.7863,-73.971,3820,6,9,98,0
1.0,1,40.783,-73.9828,3000,4,3,96,0
2.0,2,40.7788,-73.9538,5614,0,6,1,0
1.0,2,40.7694,-73.9888,3000,5,4,54,2
1.0,1,40.7215,-73.9566,3225,18,17,131,0
1.0,3,40.7302,-73.9826,5195,5,4,62,0
1.0,3,40.766,-73.9164,3800,4,0,146,0
1.0,2,40.7775,-73.9458,3195,5,4,38,0
1.0,2,40.7104,-73.9484,2810,10,7,127,0
1.0,1,40.7456,-74.0053,4050,5,5,23,0
1.0,0,40.7197,-73.996,1800,4,0,43,1
1.0,0,40.7045,-74.0089,2879,14,5,21,0
1.0,1,40.7197,-73.9883,2195,4,2,23,0
1.0,1,40.7477,-73.9744,2425,4,6,34,1
1.0,1,40.7611,-73.963,1950,4,0,62,1
1.0,3,40.7055,-74.0096,4109,10,13,65,1
1.0,1,40.6808,-73.9297,2750,16,4,239,0
2.0,3,40.7779,-73.9525,8595,0,2,9,0
1.0,1,40.753,-73.9695,3895,5,3,50,0
1.0,0,40.7053,-74.0161,2790,7,12,129,0
1.0,3,40.706,-74.0088,3790,10,7,59,0
2.0,2,40.7492,-74.0311,3170,11,6,64,1
1.0,0,40.732,-74.0019,2795,4,1,53,0
1.0,1,40.7363,-73.9797,2500,6,7,37,1
1.0,1,40.7826,-73.9478,2150,2,3,49,1
2.0,4,40.6819,-73.9539,4199,12,4,64,0
2.0,3,40.7568,-73.9982,4470,4,13,88,0
1.0,1,40.7399,-73.9975,2700,0,1,34,0
2.0,3,40.6814,-73.9895,6000,4,1,289,0
3.0,3,40.7243,-74.0103,18295,0,6,1,0
1.0,2,40.772,-73.9545,3700,9,6,25,0
2.0,3,40.7645,-73.984,5500,7,11,173,0
1.0,2,40.7444,-73.9166,2300,4,2,52,2
